,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
103140,2010-08-11,Nuriootpa,7.7,13.0,1.8,1.2,7.5,WSW,59.0,WSW,WSW,26.0,35.0,82.0,61.0,1017.5,1016.4,3.0,5.0,10.0,11.6,Yes,No
103141,2010-08-12,Nuriootpa,6.8,11.9,0.0,3.4,3.2,SW,41.0,WSW,WSW,22.0,19.0,74.0,80.0,1022.3,1021.7,6.0,7.0,9.2,11.1,No,No
103142,2010-08-13,Nuriootpa,5.4,14.5,0.0,2.2,7.1,NE,31.0,NE,N,15.0,17.0,76.0,53.0,1018.6,1011.8,7.0,6.0,7.6,13.8,No,Yes
103143,2010-08-14,Nuriootpa,7.5,13.8,1.2,2.4,2.2,NW,74.0,N,NW,22.0,35.0,91.0,65.0,998.1,997.7,8.0,7.0,9.7,13.5,Yes,Yes
103144,2010-08-15,Nuriootpa,8.0,10.6,13.0,2.0,2.6,WNW,65.0,W,W,33.0,24.0,93.0,81.0,1011.7,1014.3,8.0,7.0,8.1,10.1,Yes,Yes
103145,2010-08-16,Nuriootpa,7.8,12.7,1.4,0.2,7.0,WNW,48.0,SW,WSW,13.0,15.0,92.0,51.0,1020.2,1020.7,6.0,7.0,9.4,11.6,Yes,No
103146,2010-08-17,Nuriootpa,3.3,12.6,0.0,2.2,6.7,NE,41.0,NE,NE,19.0,28.0,65.0,52.0,1021.3,1014.5,3.0,7.0,7.5,11.8,No,Yes
103147,2010-08-18,Nuriootpa,7.4,18.2,2.4,3.0,6.0,NW,70.0,N,NW,17.0,35.0,85.0,49.0,1001.0,999.1,8.0,5.0,10.4,17.8,Yes,No
103148,2010-08-19,Nuriootpa,6.8,12.4,0.6,2.8,7.3,WNW,69.0,WNW,WNW,31.0,41.0,85.0,66.0,1010.3,1011.2,4.0,6.0,8.8,10.9,No,Yes
103149,2010-08-20,Nuriootpa,4.7,11.1,1.2,3.6,6.5,WNW,50.0,WNW,WNW,20.0,22.0,83.0,90.0,1018.6,1018.4,7.0,7.0,7.2,8.5,Yes,Yes
103150,2010-08-21,Nuriootpa,5.9,13.3,1.6,1.2,8.2,WNW,39.0,NW,WNW,20.0,26.0,89.0,59.0,1021.5,1019.7,7.0,4.0,8.7,12.4,Yes,No
103151,2010-08-22,Nuriootpa,-0.3,16.0,0.0,1.8,9.9,N,35.0,ENE,NNW,6.0,20.0,68.0,37.0,1019.5,1015.2,3.0,3.0,10.5,15.0,No,Yes
103152,2010-08-23,Nuriootpa,6.2,13.7,2.2,3.2,4.5,WNW,57.0,NW,W,20.0,28.0,93.0,83.0,1013.9,1012.0,8.0,6.0,9.2,10.8,Yes,No
103153,2010-08-24,Nuriootpa,6.0,12.5,0.4,3.0,3.9,W,69.0,NW,W,41.0,33.0,75.0,70.0,1013.1,1011.2,6.0,7.0,9.6,10.5,No,Yes
103154,2010-08-25,Nuriootpa,4.9,11.5,4.4,1.4,,WNW,76.0,WNW,W,41.0,41.0,89.0,86.0,1010.8,1006.7,7.0,8.0,7.7,9.3,Yes,Yes
103155,2010-08-26,Nuriootpa,7.2,12.5,12.6,,5.2,WSW,70.0,W,W,35.0,37.0,92.0,67.0,1007.7,1010.0,,,9.3,11.5,Yes,Yes
103156,2010-08-27,Nuriootpa,8.4,14.0,3.4,9.6,6.6,WNW,48.0,WSW,W,24.0,22.0,89.0,66.0,1017.9,1018.9,6.0,4.0,10.1,13.2,Yes,Yes
103157,2010-08-28,Nuriootpa,8.3,13.0,1.6,3.6,0.8,WSW,17.0,,W,0.0,9.0,87.0,70.0,1027.5,1026.4,8.0,8.0,9.5,11.8,Yes,No
103158,2010-08-29,Nuriootpa,7.0,16.2,0.0,0.6,8.9,NW,39.0,NNE,WNW,15.0,19.0,64.0,52.0,1029.5,1026.4,6.0,6.0,12.2,15.6,No,No
103159,2010-08-30,Nuriootpa,,17.8,0.0,2.6,10.4,,,N,N,6.0,11.0,60.0,44.0,1027.6,1022.9,3.0,3.0,12.7,17.1,No,No
103160,2010-08-31,Nuriootpa,6.3,17.6,0.2,3.6,4.6,N,31.0,NE,NNW,9.0,7.0,60.0,44.0,1019.0,1014.3,7.0,7.0,11.9,17.1,No,No
103161,2010-09-01,Nuriootpa,9.7,13.5,0.6,0.4,0.0,SE,33.0,NNE,ESE,7.0,17.0,95.0,86.0,1016.3,1014.7,8.0,8.0,11.0,12.3,No,No
103162,2010-09-02,Nuriootpa,8.6,12.4,0.6,0.4,0.4,SE,39.0,SE,SE,28.0,17.0,78.0,72.0,1019.6,1019.8,7.0,7.0,10.3,11.7,No,No
103163,2010-09-03,Nuriootpa,7.5,12.5,0.0,2.8,0.3,E,48.0,E,ESE,26.0,22.0,71.0,89.0,1015.9,1008.5,8.0,7.0,7.9,8.6,No,Yes
103164,2010-09-04,Nuriootpa,6.9,11.6,40.0,4.4,0.0,WSW,94.0,NNW,W,20.0,54.0,94.0,96.0,992.1,993.6,8.0,8.0,10.9,10.8,Yes,Yes
103165,2010-09-05,Nuriootpa,6.6,13.9,16.8,1.2,3.9,WNW,43.0,WNW,W,20.0,22.0,91.0,80.0,1017.5,1016.9,7.0,8.0,9.3,10.9,Yes,Yes
103166,2010-09-06,Nuriootpa,5.5,12.7,5.8,1.0,,,,,WSW,0.0,17.0,90.0,66.0,1024.4,1023.8,4.0,7.0,8.8,10.8,Yes,No
103167,2010-09-07,Nuriootpa,,14.4,0.0,,9.8,NE,33.0,NE,NE,19.0,22.0,79.0,57.0,1027.2,1022.7,,,8.8,13.4,No,No
103168,2010-09-08,Nuriootpa,8.7,15.8,1.0,5.0,2.5,NE,39.0,NNE,NNE,11.0,19.0,82.0,71.0,1019.6,1013.8,8.0,7.0,10.1,14.9,No,Yes
103169,2010-09-09,Nuriootpa,8.3,17.2,5.0,2.2,8.4,WNW,54.0,NNW,W,15.0,31.0,96.0,50.0,1010.9,1007.0,8.0,2.0,12.5,16.9,Yes,No
103170,2010-09-10,Nuriootpa,7.7,14.2,0.4,3.6,5.8,WNW,56.0,WNW,W,28.0,26.0,82.0,73.0,1010.7,1013.3,7.0,7.0,11.0,12.5,No,Yes
103171,2010-09-11,Nuriootpa,6.6,13.9,1.4,2.0,2.4,WNW,31.0,WNW,WNW,9.0,13.0,83.0,73.0,1021.2,1019.4,7.0,7.0,10.6,12.8,Yes,No
103172,2010-09-12,Nuriootpa,2.7,17.4,0.2,2.0,7.3,WNW,43.0,N,NW,15.0,20.0,71.0,53.0,1018.7,1014.7,5.0,8.0,11.9,16.8,No,No
103173,2010-09-13,Nuriootpa,5.0,18.1,0.2,1.2,7.6,ESE,41.0,NE,ENE,11.0,17.0,80.0,42.0,1016.1,1013.2,5.0,7.0,14.0,17.0,No,Yes
103174,2010-09-14,Nuriootpa,10.1,15.3,20.0,3.6,7.9,SE,43.0,SSW,SW,7.0,20.0,80.0,69.0,1016.5,1017.1,6.0,5.0,12.5,13.6,Yes,No
103175,2010-09-15,Nuriootpa,7.2,12.8,0.8,3.6,5.2,W,43.0,W,W,20.0,22.0,78.0,86.0,1022.7,1021.0,7.0,5.0,9.9,11.2,No,Yes
103176,2010-09-16,Nuriootpa,7.2,13.5,1.4,0.8,6.9,WSW,41.0,WSW,WSW,19.0,24.0,72.0,61.0,1025.4,1024.3,7.0,6.0,10.0,12.4,Yes,No
103177,2010-09-17,Nuriootpa,7.0,14.0,0.0,4.0,2.4,SW,28.0,SE,SSW,11.0,15.0,58.0,52.0,1030.6,1027.3,8.0,5.0,9.3,13.0,No,No
103178,2010-09-18,Nuriootpa,4.1,14.4,0.0,1.4,6.0,WNW,33.0,SSW,WSW,20.0,19.0,67.0,65.0,1027.2,1023.7,7.0,7.0,9.3,13.1,No,No
103179,2010-09-19,Nuriootpa,5.7,15.3,0.0,1.6,7.1,S,37.0,W,S,11.0,19.0,89.0,54.0,1028.6,1026.8,7.0,5.0,10.0,13.7,No,No
103180,2010-09-20,Nuriootpa,6.4,12.4,0.0,3.2,0.1,S,31.0,SSE,W,13.0,19.0,78.0,77.0,1032.2,1029.5,8.0,8.0,9.4,11.5,No,No
103181,2010-09-21,Nuriootpa,7.9,13.8,0.6,0.2,2.6,SSE,30.0,SSE,SE,15.0,17.0,89.0,83.0,1030.7,1028.5,8.0,7.0,10.2,12.8,No,No
103182,2010-09-22,Nuriootpa,7.5,15.0,0.0,1.4,5.1,SE,35.0,ESE,SW,13.0,11.0,84.0,66.0,1030.9,1027.6,7.0,5.0,8.7,14.1,No,No
103183,2010-09-23,Nuriootpa,4.0,15.0,0.0,2.8,6.3,WSW,26.0,W,WSW,2.0,11.0,80.0,65.0,1030.6,1027.7,8.0,6.0,9.9,13.7,No,No
103184,2010-09-24,Nuriootpa,2.1,17.5,0.0,1.4,10.7,WNW,30.0,N,WSW,13.0,20.0,71.0,52.0,1026.0,1022.2,0.0,3.0,10.3,16.7,No,No
103185,2010-09-25,Nuriootpa,7.5,15.4,0.0,3.2,5.7,WNW,33.0,WSW,WSW,17.0,17.0,81.0,82.0,1019.4,1019.0,7.0,7.0,12.3,13.5,No,No
103186,2010-09-26,Nuriootpa,7.5,17.7,0.0,2.6,7.8,WNW,30.0,NW,W,6.0,19.0,74.0,57.0,1022.6,1017.9,7.0,3.0,10.6,17.0,No,No
103187,2010-09-27,Nuriootpa,6.9,15.3,0.0,2.6,2.6,WSW,44.0,WNW,WSW,17.0,24.0,85.0,73.0,1017.3,1016.6,7.0,7.0,12.1,13.4,No,No
103188,2010-09-28,Nuriootpa,3.9,,0.4,1.8,2.6,,,WSW,W,15.0,22.0,77.0,60.0,1020.4,1019.8,6.0,7.0,9.7,12.2,No,No
103189,2010-09-29,Nuriootpa,,13.3,0.6,1.8,4.2,SSE,26.0,S,WSW,13.0,11.0,57.0,50.0,1028.3,1026.4,3.0,7.0,9.5,12.0,No,No
103190,2010-09-30,Nuriootpa,3.2,14.8,0.0,2.0,4.3,NW,28.0,NE,WNW,17.0,13.0,60.0,41.0,1027.2,1023.7,8.0,8.0,9.5,14.1,No,No
103191,2010-10-01,Nuriootpa,5.9,19.8,0.0,2.4,10.4,NE,31.0,NE,N,17.0,15.0,42.0,22.0,1023.9,1021.7,2.0,3.0,14.6,18.9,No,No
103192,2010-10-02,Nuriootpa,7.9,20.9,0.0,4.0,10.8,ENE,37.0,NE,NE,26.0,17.0,43.0,28.0,1024.8,1021.6,1.0,3.0,14.3,19.9,No,No
103193,2010-10-03,Nuriootpa,12.3,23.0,0.0,8.0,5.3,NE,44.0,NE,NE,20.0,28.0,60.0,40.0,1021.7,1018.3,7.0,4.0,13.5,21.8,No,No
103194,2010-10-04,Nuriootpa,11.0,19.9,0.0,5.4,9.1,WSW,31.0,W,W,19.0,20.0,92.0,60.0,1019.8,1019.1,8.0,2.0,12.8,18.9,No,No
103195,2010-10-05,Nuriootpa,6.4,21.7,0.2,0.4,11.1,SE,33.0,E,NNE,15.0,9.0,74.0,46.0,1023.6,1020.0,4.0,2.0,12.7,19.8,No,No
103196,2010-10-06,Nuriootpa,8.8,20.5,0.0,4.0,9.3,WSW,57.0,NW,WSW,4.0,37.0,66.0,75.0,1017.0,1018.6,4.0,8.0,15.3,14.7,No,No
103197,2010-10-07,Nuriootpa,0.6,16.0,0.0,5.8,10.0,WSW,35.0,SSW,WSW,19.0,20.0,55.0,41.0,1028.1,1026.4,1.0,3.0,9.6,15.7,No,No
103198,2010-10-08,Nuriootpa,3.0,16.2,0.0,4.0,2.4,SSE,26.0,SW,W,11.0,9.0,63.0,58.0,1029.9,1027.6,8.0,7.0,11.3,14.9,No,No
103199,2010-10-09,Nuriootpa,7.4,19.1,0.0,2.2,11.7,SE,35.0,ESE,E,17.0,17.0,81.0,43.0,1027.8,1024.7,4.0,1.0,10.7,18.1,No,No
103200,2010-10-10,Nuriootpa,8.7,23.1,0.0,3.8,11.8,NNE,37.0,NE,ENE,17.0,20.0,60.0,28.0,1025.8,1022.4,0.0,0.0,14.1,22.1,No,No
103201,2010-10-11,Nuriootpa,10.4,27.7,0.0,6.4,11.1,N,50.0,NNE,NNE,22.0,24.0,46.0,29.0,1022.7,1019.3,3.0,6.0,19.9,25.2,No,No
103202,2010-10-12,Nuriootpa,16.6,21.8,0.0,8.4,0.6,NNE,31.0,WSW,W,7.0,19.0,59.0,71.0,1021.0,1020.2,8.0,8.0,18.6,18.2,No,Yes
103203,2010-10-13,Nuriootpa,11.4,14.8,7.2,2.8,0.0,WSW,22.0,SSE,W,11.0,13.0,87.0,85.0,1019.2,1016.6,8.0,8.0,12.2,13.8,Yes,No
103204,2010-10-14,Nuriootpa,7.2,21.9,0.0,1.6,5.3,W,46.0,NNE,NNW,7.0,19.0,87.0,41.0,1010.9,1004.7,7.0,8.0,13.8,21.2,No,Yes
103205,2010-10-15,Nuriootpa,7.5,10.6,5.6,3.4,2.8,WSW,59.0,WSW,SW,26.0,33.0,93.0,61.0,1000.5,1003.8,8.0,7.0,7.7,9.9,Yes,Yes
103206,2010-10-16,Nuriootpa,3.5,13.3,3.4,2.2,9.8,WSW,46.0,SW,WSW,20.0,28.0,69.0,62.0,1016.3,1017.3,5.0,,9.5,12.5,Yes,No
103207,2010-10-17,Nuriootpa,6.8,14.3,0.4,4.4,1.7,WSW,33.0,WNW,WSW,17.0,20.0,95.0,72.0,1021.5,1020.4,8.0,8.0,8.8,12.4,No,No
103208,2010-10-18,Nuriootpa,7.8,16.3,1.0,1.8,6.6,SW,33.0,SW,SW,13.0,17.0,92.0,50.0,1024.7,1024.0,8.0,6.0,9.8,15.1,No,No
103209,2010-10-19,Nuriootpa,4.1,19.0,0.2,2.8,11.6,SE,31.0,ENE,ENE,15.0,9.0,76.0,46.0,1028.7,1026.5,3.0,3.0,11.7,17.9,No,No
103210,2010-10-20,Nuriootpa,5.5,23.2,0.0,4.0,11.8,SE,30.0,NE,NE,15.0,13.0,62.0,30.0,1027.6,1023.1,2.0,4.0,14.8,22.4,No,No
103211,2010-10-21,Nuriootpa,8.1,25.8,0.0,4.4,12.3,ENE,50.0,N,NNW,11.0,15.0,41.0,22.0,1020.9,1017.7,0.0,2.0,19.8,25.2,No,No
103212,2010-10-22,Nuriootpa,9.9,27.0,0.0,7.6,6.8,NW,48.0,NE,WSW,9.0,28.0,49.0,29.0,1015.9,1014.5,7.0,8.0,19.2,23.9,No,Yes
103213,2010-10-23,Nuriootpa,11.4,17.0,3.0,4.6,7.5,SSE,35.0,SSE,SSW,19.0,13.0,79.0,49.0,1021.8,1022.1,7.0,6.0,12.2,16.2,Yes,No
103214,2010-10-24,Nuriootpa,6.8,19.9,0.0,3.6,12.9,SE,35.0,ESE,S,17.0,11.0,64.0,32.0,1025.0,1021.9,1.0,1.0,11.7,18.7,No,No
103215,2010-10-25,Nuriootpa,7.1,24.1,0.0,4.8,12.7,WSW,35.0,ENE,NW,15.0,15.0,48.0,20.0,1021.6,1017.5,3.0,1.0,14.1,23.3,No,No
103216,2010-10-26,Nuriootpa,5.1,20.8,0.0,6.2,,WSW,48.0,W,W,19.0,28.0,67.0,40.0,1019.1,1018.9,2.0,3.0,14.8,20.5,No,No
103217,2010-10-27,Nuriootpa,6.2,21.0,0.0,,12.3,SE,33.0,ESE,NE,11.0,7.0,67.0,39.0,1021.9,1019.5,,5.0,14.3,19.8,No,No
103218,2010-10-28,Nuriootpa,9.4,26.7,0.0,7.6,9.8,NNE,39.0,NE,NNE,24.0,20.0,36.0,25.0,1016.3,1011.8,5.0,8.0,18.7,25.5,No,No
103219,2010-10-29,Nuriootpa,15.1,23.2,0.0,8.4,0.6,W,41.0,WNW,E,17.0,6.0,40.0,91.0,1007.6,1006.5,8.0,8.0,20.4,16.7,No,Yes
103220,2010-10-30,Nuriootpa,8.0,16.0,12.0,3.2,1.8,SSE,52.0,WSW,S,7.0,30.0,93.0,66.0,1011.6,1010.6,8.0,7.0,11.8,14.2,Yes,No
103221,2010-10-31,Nuriootpa,6.1,15.0,0.2,2.4,10.9,WSW,52.0,SW,W,17.0,20.0,67.0,31.0,1018.9,1018.6,6.0,6.0,9.6,13.9,No,No
103222,2010-11-01,Nuriootpa,1.5,17.0,0.0,3.8,9.2,WSW,35.0,W,W,7.0,17.0,70.0,37.0,1022.5,1019.9,2.0,5.0,9.4,16.6,No,No
103223,2010-11-02,Nuriootpa,9.1,18.7,0.4,5.0,10.2,WSW,37.0,W,WSW,17.0,24.0,83.0,53.0,1022.4,1021.2,5.0,6.0,12.9,16.3,No,No
103224,2010-11-03,Nuriootpa,3.7,16.8,0.0,4.0,3.6,WSW,31.0,S,WSW,7.0,11.0,80.0,43.0,1024.9,1023.1,6.0,7.0,11.5,15.4,No,No
103225,2010-11-04,Nuriootpa,5.7,16.9,0.0,3.8,11.1,S,37.0,SE,SE,19.0,13.0,53.0,35.0,1025.9,1022.3,8.0,1.0,10.7,15.9,No,No
103226,2010-11-05,Nuriootpa,6.0,21.1,0.0,5.6,12.0,NNE,31.0,E,NE,17.0,13.0,56.0,23.0,1021.6,1017.2,1.0,1.0,12.7,20.1,No,No
103227,2010-11-06,Nuriootpa,7.3,26.3,0.0,6.8,10.7,W,43.0,NNE,NW,22.0,15.0,31.0,18.0,1015.8,1012.9,4.0,6.0,19.2,24.5,No,No
103228,2010-11-07,Nuriootpa,9.6,21.1,0.0,8.0,7.8,W,44.0,W,WSW,17.0,26.0,86.0,46.0,1011.8,1010.7,8.0,5.0,14.6,19.6,No,No
103229,2010-11-08,Nuriootpa,9.5,23.6,0.0,5.4,12.2,SSW,50.0,W,WSW,15.0,17.0,67.0,35.0,1015.6,1015.3,6.0,2.0,15.1,22.7,No,No
103230,2010-11-09,Nuriootpa,9.0,29.3,0.0,7.4,11.5,WNW,39.0,ENE,NNW,15.0,17.0,52.0,17.0,1022.7,1018.2,1.0,2.0,17.1,28.0,No,No
103231,2010-11-10,Nuriootpa,12.6,28.1,0.0,8.8,3.8,WSW,37.0,N,NW,9.0,9.0,37.0,27.0,1016.9,1015.6,7.0,7.0,20.8,25.6,No,No
103232,2010-11-11,Nuriootpa,10.7,30.9,0.0,4.0,4.8,WNW,24.0,NE,WNW,7.0,13.0,42.0,22.0,1010.6,1006.9,4.0,7.0,22.9,29.6,No,No
103233,2010-11-12,Nuriootpa,21.5,23.1,0.0,6.4,1.3,NW,46.0,W,W,28.0,19.0,47.0,94.0,1006.6,1008.1,7.0,8.0,23.1,16.5,No,Yes
103234,2010-11-13,Nuriootpa,11.7,14.2,7.0,4.4,0.1,SE,37.0,S,ESE,7.0,15.0,91.0,92.0,1013.8,1012.2,8.0,8.0,12.3,13.1,Yes,Yes
103235,2010-11-14,Nuriootpa,8.7,21.5,4.2,0.6,13.7,SE,33.0,SW,SW,11.0,13.0,85.0,46.0,1018.0,1016.7,7.0,7.0,13.8,19.8,Yes,No
103236,2010-11-15,Nuriootpa,10.6,20.2,0.2,4.2,7.9,SSE,35.0,ESE,SW,17.0,7.0,57.0,45.0,1017.5,1015.4,6.0,7.0,14.3,18.9,No,No
103237,2010-11-16,Nuriootpa,5.7,20.1,0.0,4.6,9.9,SSE,33.0,SSE,W,17.0,9.0,60.0,33.0,1017.8,1015.4,3.0,4.0,13.5,19.0,No,No
103238,2010-11-17,Nuriootpa,4.1,20.8,0.0,4.2,13.6,WSW,37.0,ENE,WSW,6.0,20.0,56.0,32.0,1020.1,1017.3,0.0,3.0,13.9,19.7,No,No
103239,2010-11-18,Nuriootpa,7.1,19.6,0.0,6.8,3.1,SSE,44.0,SW,SSE,17.0,17.0,83.0,76.0,1019.6,1019.6,8.0,8.0,14.2,15.6,No,No
103240,2010-11-19,Nuriootpa,7.0,22.5,0.0,4.0,12.0,SE,37.0,ESE,S,19.0,11.0,49.0,26.0,1024.4,1021.8,1.0,0.0,12.5,21.3,No,No
103241,2010-11-20,Nuriootpa,9.7,29.7,0.0,6.8,,SE,37.0,E,S,13.0,11.0,35.0,19.0,1023.2,1019.5,0.0,3.0,20.4,28.6,No,No
103242,2010-11-21,Nuriootpa,15.8,31.3,0.0,,13.8,SE,31.0,E,E,15.0,13.0,,17.0,,1017.2,,4.0,,30.0,No,No
103243,2010-11-22,Nuriootpa,18.3,33.9,0.0,17.8,9.9,NNE,35.0,NE,ENE,17.0,15.0,27.0,10.0,1017.4,1014.4,1.0,6.0,26.8,33.0,No,No
103244,2010-11-23,Nuriootpa,19.5,32.9,0.0,10.4,12.3,,,NNE,NNE,24.0,15.0,35.0,18.0,1016.4,1014.2,1.0,2.0,26.1,31.8,No,No
103245,2010-11-24,Nuriootpa,21.7,25.7,0.0,10.8,0.0,WSW,41.0,NNE,WSW,7.0,15.0,63.0,98.0,1016.0,1017.6,7.0,8.0,23.2,17.2,No,Yes
103246,2010-11-25,Nuriootpa,16.2,24.2,12.0,1.8,5.5,W,28.0,SW,W,9.0,13.0,82.0,55.0,1018.7,1017.1,8.0,6.0,17.9,23.7,Yes,No
103247,2010-11-26,Nuriootpa,12.4,30.0,0.0,3.6,7.3,ESE,35.0,E,N,15.0,13.0,74.0,36.0,1014.8,1011.1,8.0,5.0,17.0,28.2,No,Yes
103248,2010-11-27,Nuriootpa,15.3,19.9,1.6,5.6,7.4,SSW,41.0,SSW,SW,13.0,19.0,90.0,52.0,1010.8,1010.4,8.0,7.0,15.3,19.2,Yes,Yes
103249,2010-11-28,Nuriootpa,10.2,18.5,3.0,4.4,6.2,SSW,48.0,SSW,SSW,22.0,20.0,75.0,40.0,1019.3,1018.8,8.0,6.0,12.7,16.8,Yes,No
103250,2010-11-29,Nuriootpa,10.0,18.8,0.0,5.0,8.8,S,43.0,SSE,S,20.0,24.0,75.0,49.0,1020.5,1016.8,8.0,6.0,12.0,17.1,No,No
103251,2010-11-30,Nuriootpa,11.4,22.0,0.0,4.0,4.9,SSE,41.0,SSE,SE,17.0,13.0,84.0,51.0,1015.1,1012.7,8.0,7.0,13.2,21.1,No,Yes
103252,2010-12-01,Nuriootpa,12.8,22.2,3.0,5.6,0.7,SSE,37.0,SE,SW,9.0,13.0,89.0,69.0,1012.0,1009.5,7.0,7.0,16.9,20.9,Yes,Yes
103253,2010-12-02,Nuriootpa,12.5,24.5,14.2,2.2,8.1,NNW,31.0,NE,SE,7.0,7.0,78.0,75.0,1011.3,1009.1,6.0,7.0,19.0,20.5,Yes,Yes
103254,2010-12-03,Nuriootpa,11.5,31.9,4.0,3.0,11.9,NNW,30.0,NE,NW,11.0,9.0,71.0,20.0,1010.0,1006.9,0.0,6.0,22.2,31.0,Yes,No
103255,2010-12-04,Nuriootpa,18.2,35.0,0.0,7.0,8.4,NE,44.0,NNE,N,9.0,11.0,34.0,18.0,1008.0,1005.5,4.0,6.0,26.4,32.5,No,No
103256,2010-12-05,Nuriootpa,21.9,29.9,0.0,9.0,0.4,ENE,44.0,N,W,15.0,22.0,45.0,63.0,1008.5,1009.0,7.0,7.0,26.8,21.4,No,Yes
103257,2010-12-06,Nuriootpa,17.7,30.9,2.0,3.4,7.9,WNW,48.0,NE,NNE,15.0,11.0,66.0,37.0,1007.5,1002.7,4.0,6.0,23.4,29.6,Yes,Yes
103258,2010-12-07,Nuriootpa,18.8,31.6,14.8,4.8,5.1,ENE,61.0,N,SW,13.0,31.0,70.0,87.0,1002.0,999.3,6.0,7.0,24.1,21.2,Yes,Yes
103259,2010-12-08,Nuriootpa,16.1,22.0,76.6,,6.8,WSW,44.0,W,W,19.0,28.0,95.0,64.0,1005.0,1005.6,8.0,7.0,16.2,20.5,Yes,No
103260,2010-12-09,Nuriootpa,12.8,22.4,0.8,10.8,10.9,W,50.0,WNW,W,15.0,30.0,79.0,46.0,1012.1,1010.8,6.0,6.0,17.6,21.3,No,No
103261,2010-12-10,Nuriootpa,11.1,17.5,0.6,3.4,5.3,WSW,50.0,WSW,W,15.0,28.0,69.0,51.0,1015.6,1013.7,7.0,7.0,12.8,16.3,No,No
103262,2010-12-11,Nuriootpa,11.5,20.2,0.0,4.6,5.0,WNW,61.0,WNW,WNW,26.0,30.0,64.0,57.0,1009.3,1006.0,7.0,7.0,15.1,18.1,No,No
103263,2010-12-12,Nuriootpa,11.7,19.4,0.6,4.6,8.8,WSW,43.0,W,WSW,24.0,22.0,61.0,46.0,1009.9,1010.2,8.0,5.0,14.2,17.7,No,No
103264,2010-12-13,Nuriootpa,8.3,25.0,0.0,5.4,12.5,SE,33.0,ENE,NE,9.0,11.0,69.0,37.0,1016.4,1013.1,6.0,2.0,15.3,22.7,No,No
103265,2010-12-14,Nuriootpa,12.6,30.3,0.0,7.2,9.2,NW,39.0,NE,NW,19.0,20.0,42.0,20.0,1011.3,1007.5,3.0,7.0,21.7,29.4,No,No
103266,2010-12-15,Nuriootpa,13.9,20.5,0.4,7.8,9.3,W,48.0,SW,SW,24.0,26.0,72.0,34.0,1008.7,1008.4,6.0,4.0,16.0,19.6,No,No
103267,2010-12-16,Nuriootpa,8.4,21.0,0.0,6.2,10.3,WSW,46.0,SW,WSW,17.0,22.0,67.0,34.0,1011.9,1009.2,3.0,3.0,14.4,19.8,No,No
103268,2010-12-17,Nuriootpa,12.1,21.6,0.0,6.8,8.3,WSW,56.0,WNW,W,30.0,35.0,68.0,48.0,1006.2,1005.2,6.0,7.0,15.9,19.9,No,Yes
103269,2010-12-18,Nuriootpa,10.3,19.7,2.0,4.6,13.3,W,61.0,W,WSW,26.0,26.0,59.0,44.0,1007.9,1006.3,6.0,6.0,14.2,18.0,Yes,Yes
103270,2010-12-19,Nuriootpa,9.9,15.6,11.9,7.9,6.6,WSW,69.0,WSW,WSW,26.0,43.0,96.0,43.0,1001.6,1004.4,8.0,7.0,11.2,15.0,Yes,Yes
103271,2010-12-20,Nuriootpa,8.7,18.1,3.4,4.9,7.7,W,46.0,SW,W,19.0,26.0,64.0,48.0,1013.7,1012.8,7.0,6.0,14.1,16.5,Yes,No
103272,2010-12-21,Nuriootpa,8.3,20.8,0.2,4.2,9.8,SE,37.0,SW,SW,13.0,17.0,71.0,38.0,1015.8,1014.6,7.0,2.0,13.7,19.1,No,No
103273,2010-12-22,Nuriootpa,9.4,26.3,0.0,4.8,12.2,SE,35.0,ENE,WSW,15.0,20.0,50.0,28.0,1017.5,1014.7,4.0,4.0,16.7,25.3,No,No
103274,2010-12-23,Nuriootpa,11.2,25.0,0.0,6.6,13.4,,,SE,SE,19.0,15.0,64.0,24.0,1022.3,1021.5,0.0,0.0,15.0,24.3,No,No
103275,2010-12-24,Nuriootpa,12.8,30.5,0.0,9.2,13.7,SE,37.0,ENE,NE,20.0,11.0,48.0,21.0,1021.7,1017.1,1.0,1.0,18.5,28.1,No,No
103276,2010-12-25,Nuriootpa,14.2,30.3,0.0,7.8,6.1,SSW,30.0,ESE,SSW,9.0,11.0,46.0,22.0,1013.0,1009.6,7.0,5.0,20.6,30.2,No,No
103277,2010-12-26,Nuriootpa,12.9,21.3,0.0,6.8,9.1,S,43.0,SSE,S,24.0,26.0,65.0,60.0,1011.1,1009.7,2.0,7.0,16.6,18.2,No,No
103278,2010-12-27,Nuriootpa,10.8,20.3,0.0,7.2,12.9,SSE,41.0,S,SSE,19.0,24.0,55.0,43.0,1016.8,1014.7,6.0,1.0,13.4,19.1,No,No
103279,2010-12-28,Nuriootpa,10.5,28.1,0.0,7.6,13.4,SE,37.0,ENE,ENE,19.0,7.0,47.0,19.0,1016.6,1012.3,4.0,2.0,14.0,25.4,No,No
103280,2010-12-29,Nuriootpa,10.2,31.0,0.0,6.6,13.6,WNW,41.0,,W,0.0,22.0,32.0,15.0,1014.4,1013.3,1.0,2.0,23.0,30.7,No,No
