"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3290658,"Yes",36.19,868,45,0,8,1.1,-640,-7,10,1,110.7,6.3,0,204,95.3,47.3,67.7,163,11,0,0.3,12,3,3,"NYCMAN917",2,2,38,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"150","No","3-Good","Other","Other","Unknown"
3290670,"No",73.26,677,54,1.24,91,0.8,-34,-22.3,1.7,3.3,9.7,2,0,126.3,20.3,7,100.3,18.7,5,0,1.7,12,1,1,"SANSAN210",1,1,349,46,36,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","2-High","Rural","Other","Yes"
3290674,"No",39.99,398,50,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"DETJAC517",1,1,349,40,42,"Yes","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","2-High","Town","Crafts","Yes"
3290686,"No",110.9,1770,110,0,74,1,24,-10.7,36,1.3,137,5.3,6,481.9,80.7,61.7,441,279.3,37.3,0,18.3,8,2,2,"AIRMYR843",2,2,189,28,26,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",6,"9","No",0,"400","No","2-High","Other","Other","Unknown"
3290690,"No",90.78,436,85,0,0,5.9,416,5.6,0,14,8.7,0.7,1,63.8,41.3,2.7,116,34.3,14,0,2,8,2,2,"HWIHON808",3,2,9,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"100","No","5-Low","Suburban","Other","Unknown"
3290698,"Yes",39.48,1243,45,0.5,0,0,65,-0.5,3.3,10.3,59,4.3,1,364.1,65.7,17.7,113.7,250.7,13.7,0,11.3,12,1,1,"DALDAL214",3,2,324,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"200","No","5-Low","Other","Other","Unknown"
3290714,"Yes",55.09,863,45,0,46,0,427,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"NYCMAN917",3,3,106,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"100","No","1-Highest","Other","Other","Unknown"
3290718,"No",58.27,983,49,0.74,30,0,286,19.1,20,0,0.7,15.3,0.7,101.8,43.3,0,121.3,125.3,20,0,1.3,14,1,1,"NYCBRO917",1,1,410,68,66,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",1,"5","No",0,"Unknown","No","4-Medium","Other","Other","No"
3290722,"Yes",10.16,182,10,0,0,0.2,22,-0.2,1.3,2,20.7,0,0,15,3.3,6.3,55,8.3,3.3,0,0,14,2,2,"LOUFRK502",1,1,410,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","4-Medium","Town","Other","Unknown"
3290726,"No",36.02,241,30,0.25,16,0,-17,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"DETANN734",1,1,241,42,0,"No","No","Yes","Yes","No","Known","No","Yes","No","No","No","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","4-Medium","Town","Other","Yes"
3290730,"Yes",50.89,673,45,4.46,0,2.8,-81,39.1,10.3,2.7,56.7,0,0,132.8,54,4,84.3,144.3,13,0,1.3,12,1,1,"LOULEX606",1,1,349,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","7-Lowest","Other","Other","Unknown"
3290742,"No",113.06,1397,45,0,169,0,-172,-68,17,3,3.7,9,1,350.2,178,62,142,336.3,20,0,0,10,1,1,"NYCQUE917",2,1,247,30,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"Yes","No",0,"5","No",0,"130","No","5-Low","Other","Other","Unknown"
3290782,"No",95.69,1368,60,0.99,114,0,-190,-34.2,34.3,3,151.7,7.3,2.7,397.2,192,57.7,492.7,462.7,37.3,0,5.3,14,1,1,"APCWAS202",2,2,13,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"100","No","7-Lowest","Other","Other","Unknown"
3290786,"No",10.69,185,10,0,0,0.7,12,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,"NEVLVS702",1,1,410,64,60,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","No",0,0,"No","No",0,"7","No",0,"Unknown","No","1-Highest","Suburban","Professional","Yes"
3290794,"No",34.99,56,45,0,0,0,2,0,1,4,8,0.3,0,5.9,4.7,1,12.7,13.3,5,0,0,10,2,2,"STLSTL314",1,1,303,42,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","6-VeryLow","Rural","Clerical","No"
3290798,"No",95.94,1050,90,3.46,0,12.5,-248,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"DETFLI810",1,1,349,24,0,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"5","No",0,"Unknown","No","2-High","Town","Other","No"
3290802,"No",73.23,781,60,1.49,54,0,47,5.8,6.3,10,39,1.7,0,239.1,23.7,7.3,264.7,116.7,16.3,0,9.3,14,1,1,"HWIHON808",3,3,38,0,0,"No","No","No","No","No","Unknown","No","No","No","No","Yes","No",0,0,"No","Yes",0,"0","No",0,"150","No","5-Low","Other","Other","Unknown"
3290822,"No",10.57,20,10,0,0,0,6,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,"SFRSFR415",1,1,349,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"Unknown","No","1-Highest","Town","Other","Unknown"
3290830,"No",31.05,47,34,0,0,0,4,2.8,0,0,5.7,0,0,9.5,2.7,1.7,13.3,20,0,0,0,12,1,1,"NNYROC716",1,1,349,74,68,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","3-Good","Other","Other","Yes"
3290846,"No",194.64,1590,108,3.46,418,0,910,65.8,4,9,35.3,0,0,224.1,110.3,11.3,333.7,23.3,13,0,7,12,4,1,"SANAUS512",1,1,349,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","1-Highest","Other","Other","Unknown"
3290854,"No",79.56,879,85,3.96,0,0.2,-103,4.3,36,1,46.3,2.7,0.7,203.5,44.3,0,209.3,56.7,37,0,3,12,1,1,"NEVLVS702",3,2,180,54,66,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"60","No","4-Medium","Suburban","Other","Yes"
3290858,"No",39.99,4,50,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,"AWIGRE920",1,1,303,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"4","No",0,"Unknown","No","2-High","Other","Professional","No"
3290874,"No",10.58,234,10,0,1,0.4,22,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,"NORSTC320",1,1,349,38,42,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"5","Yes",0,"Unknown","No","2-High","Rural","Other","Yes"
3290882,"Yes",45.88,226,45,0,8,0,166,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,5,"SFRSCL408",1,1,349,50,44,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","2-High","Other","Other","Yes"
3290886,"No",44.33,1367,41,0,23,0,218,-4.3,5,19.3,57.7,12.3,1,301.1,60,17,100.7,235.7,24.3,0,10.3,14,1,1,"NCRNWN757",3,3,67,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",2,"0","No",0,"100","No","2-High","Suburban","Other","Unknown"
3290890,"No",33.24,186,45,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,"OHICOL614",1,1,349,24,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3290894,"No",67.77,1390,45,0,92,0.2,-483,-5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"NMXAMA806",1,1,241,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3290898,"No",55.69,55,70,0,0,0,13,4.3,1,1.3,4,0,0,1.9,3.3,0,16,3.7,2.3,0,0,8,1,1,"HOUHOU281",1,1,241,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Rural","Other","Unknown"
3290906,"No",114.75,2518,77,1.49,148,0,-781,50.5,55,23,430.3,27.7,1.7,731.8,222.3,68.7,552.7,810.7,78,0,65.3,14,1,1,"DETANN734",3,2,116,18,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"6","No",0,"80","No","5-Low","Other","Other","No"
3290910,"No",31.83,412,40,0,5,0,75,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,"SANMCA210",1,1,303,28,26,"No","No","Yes","Yes","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"2","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3290914,"No",30.26,131,40,0,0,0,53,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"OKCOKC405",2,2,241,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"80","No","2-High","Other","Other","Unknown"
3290922,"Yes",49.99,617,60,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"MIAFTL954",1,1,349,34,62,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"Yes","No",0,"2","No",0,"Unknown","No","2-High","Other","Retired","No"
3290926,"Yes",22.39,244,21,0.25,6,1.6,-224,-16,0,6.3,30.3,2.7,0,96.9,7,1.3,80.3,46.7,6.3,0,0,14,2,2,"NMXTER915",1,1,410,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","5-Low","Town","Other","Unknown"
3290934,"No",54.82,154,45,0,0,6.8,20,-2.6,1.7,1,9.7,0,0,18.6,22.3,10,46,11.7,2.7,0,0,8,1,1,"SANSMC512",2,2,86,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"60","No","5-Low","Rural","Other","Unknown"
3290938,"No",21.12,0,25,0,0,0,0,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"PHIELK443",1,1,349,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","7-Lowest","Town","Other","Unknown"
3290942,"No",75.07,1108,85,0,0,0,-119,-0.1,1.7,10,26.7,2.7,0,217.2,31.3,13,103,100.7,11.7,0,3.3,10,1,1,"ATLANE678",1,1,303,28,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","5-Low","Suburban","Other","Unknown"
3290946,"No",100.82,390,35,2.23,181,0,-154,-59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,"NEVCOR619",1,1,303,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3290950,"No",33.53,130,40,0.5,0,2.8,25,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,"KCYKCK913",1,1,241,50,46,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3290958,"No",136.12,1766,85,6.19,224,0.2,323,74.4,6,10.7,100.3,8.7,0.7,358.6,82,13.7,453.7,197,16.7,0,13,12,1,1,"HOUHOU281",2,2,50,46,46,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"130","No","5-Low","Other","Other","Yes"
3290974,"No",80.61,1205,85,4.95,0,0,411,7.2,23,1,18.3,0,0.7,243.5,93.3,22.3,238.7,122.7,24,0,0,8,1,1,"NYCNEW201",1,1,241,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3290978,"No",52.51,459,52,0.25,26,0.7,-96,-14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"MINMIN612",1,1,349,36,34,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","Yes",0,"7","No",0,"Unknown","No","2-High","Suburban","Professional","No"
3290990,"No",10,847,10,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,"MIAFTL954",1,1,349,50,50,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,"9","No",0,"Unknown","No","3-Good","Town","Professional","Yes"
3291002,"No",96.68,2181,102,0,0,1.9,-120,-15.7,42,7.7,97,11.7,0.3,624.5,77.3,28.7,178.3,324.3,49.7,0,17.7,8,1,1,"AIRGRN252",4,2,67,40,46,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"100","No","4-Medium","Other","Other","Yes"
3291006,"No",39.91,322,45,0.25,9,1.3,52,-3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"LAXANA714",1,1,241,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Suburban","Other","Unknown"
3291010,"No",59.04,822,60,0,15,0,94,-4.7,6.3,12.7,60,0,0,251.1,24.7,5.7,144.7,131.3,19,0,0.7,8,1,1,"SANAUS512",1,1,241,38,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"6","No",0,"Unknown","No","5-Low","Suburban","Other","Unknown"
3291018,"Yes",86.86,788,41,0,152,0,-504,-86.9,1.7,12,200,0,0,271.3,15.3,0.3,153.3,115,14,0,3.3,12,1,1,"DALFTW817",4,4,117,40,18,"Yes","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"4","No",0,"100","No","2-High","Rural","Other","Unknown"
3291022,"No",48,486,52,0,16,0,691,9,1.7,0,6.3,0,0,72.8,23.3,1.3,54,26.7,1.7,0,0,12,1,1,"BOSMAN603",1,1,349,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3291026,"No",56.4,865,45,0.5,60,0,81,-7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"LAXCUL310",1,1,349,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3291030,"No",10.09,14,10,0,0,0,-9,-0.1,0,0,0.3,0,0,4.8,1,2,5.7,3,0,0,0,8,5,5,"KCYWIC316",1,1,237,56,54,"Yes","No","Yes","No","No","Known","Yes","Yes","Yes","No","No","Yes",0,0,"Yes","No",0,"5","No",0,"Unknown","No","2-High","Town","Professional","Yes"
3291034,"Yes",60.24,1172,70,0.25,0,0,-202,-0.2,14,3.7,30,6.3,0,347,44,28.7,83.3,103.3,17.7,0,0.7,12,3,3,"SFRSFS650",2,2,259,52,50,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"Yes","No",0,"7","No",0,"30","No","2-High","Other","Professional","Yes"
3291042,"Yes",34.99,616,45,0,0,0,-194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,"LAXSBN909",1,1,410,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",1,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3291046,"No",59.99,219,70,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,"MIAMIA305",1,1,349,46,36,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3291050,"No",50.68,183,60,0.5,0,0.2,81,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,"SEASPO509",1,1,410,54,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Suburban","Other","No"
3291054,"Yes",107.68,2245,77,0.74,120,0,-386,3.9,29.3,1.7,57.3,5.7,0.3,1041.8,45.7,11.7,158.3,337.7,31,0,14,12,1,1,"DETDET313",2,2,100,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"150","No","7-Lowest","Suburban","Other","Unknown"
3291062,"No",48.46,1337,48,0,0,0,-1123,-8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,"CHIROC309",1,1,349,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Suburban","Other","Unknown"
3291070,"Yes",35.55,471,45,0.25,0,0,-98,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"CHIDAV319",1,1,241,36,32,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",1,"8","No",0,"Unknown","No","2-High","Rural","Other","Unknown"
3291078,"Yes",10.69,171,10,0.25,2,0,117,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,"ATLMEM901",1,1,290,26,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"4","Yes",0,"Unknown","No","2-High","Suburban","Professional","No"
3291082,"No",123.87,1051,55,3.22,206,2.4,649,50.5,11,14.7,101.7,0,0,194.6,32.7,7.7,106.7,154.7,26,0,5,12,1,1,"HOUBRN409",1,1,349,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3291090,"Yes",43.56,299,45,0,24,0,-66,-8.6,1.3,0,4.7,0,0,26.1,5.7,0,55.7,2,1.3,0,2.3,14,1,1,"SEASPO509",2,2,233,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","Yes","No",0,0,"No","No",0,"0","No",0,"30","No","5-Low","Other","Professional","Yes"
3291098,"Yes",92.89,220,22,0,0,0.2,NA,NA,1.3,4.3,29.3,5.7,0.3,2.4,3.3,0,23,32.7,5.7,0,0,10,1,1,"NCRDUR919",1,1,303,52,52,"Yes","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","3-Good","Town","Professional","Yes"
3291102,"No",38.99,67,45,0,0,0,4,0,0.3,0,4.3,0,0,0,0,0,9.3,2,0.3,0,0,14,1,1,"NYCBRO917",1,1,410,56,0,"No","No","Yes","No","No","Known","No","Yes","No","No","Yes","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","2-High","Other","Other","Yes"
3291110,"No",10,88,10,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,"PHXPHX602",1,1,349,24,0,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,"6","No",0,"Unknown","No","3-Good","Suburban","Other","No"
3291118,"No",59.52,358,45,1.73,57,0,326,68,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,"SFRSCL408",1,1,349,36,34,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",1,0,"No","No",0,"3","No",0,"Unknown","Yes","2-High","Suburban","Professional","No"
3291138,"No",61.68,403,21,2.48,122,0,-403,-61.7,6.7,0,23.7,11,0.3,30.2,15.7,3.7,68.3,44.7,6.7,0,1,8,1,1,"SFROAK510",3,3,182,30,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"60","No","5-Low","Other","Other","Unknown"
3291142,"Yes",44.13,149,49,0.74,0,0,22,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,"LAXIRV949",1,1,241,52,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Other","Clerical","Yes"
3291150,"No",49.99,128,60,0,0,0,219,0,1.3,0,1,0,0,3.5,3,0.7,14.3,3,1.3,0,0.3,10,2,2,"NEVENC760",1,1,303,44,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","3-Good","Suburban","Other","No"
3291154,"Yes",92.45,1406,70,0.74,0,0,-808,-31.5,24.3,14.7,54.7,8.7,0,392.5,26.7,5.3,108,122.3,39,0,2.7,8,1,1,"FLNCOC407",3,3,47,24,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",1,"6","No",0,"100","No","2-High","Other","Other","No"
3291158,"No",33.99,38,40,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,"SANSAN210",1,1,303,52,48,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Town","Professional","Yes"
3291166,"No",71.78,1149,70,0.99,4,0,-30,-9.8,7,0.7,23,0,0,325.4,28.7,7,84.3,84,7.7,0,0,14,2,1,"SFRSMO650",2,2,375,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"130","No","3-Good","Other","Other","Unknown"
3291170,"No",39.8,263,45,0.5,0,0,-50,-0.8,3.3,0.3,15.7,0,1,72,16.7,0.3,44.7,53.7,3.7,0,0,8,1,1,"DETDET313",2,2,213,50,50,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"150","No","2-High","Other","Other","No"
3291182,"No",68.74,962,69,0,0,0,39,-13.7,4.7,10,62.7,21,0,223,61.7,57.7,237,88.3,14.7,0,2.7,14,2,2,"HOULJK409",3,2,38,48,46,"Yes","No","No","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","4-Medium","Town","Other","Yes"
3291186,"No",39.09,326,45,0.25,11,0,-93,-4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,"NYCNEW732",1,1,303,58,58,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","3-Good","Suburban","Other","No"
3291198,"Yes",41.84,581,31,0.25,23,0.2,-581,-17.5,7.3,0,27.7,1,0.3,53.1,16,5,79.3,39.3,7.3,0,0,12,1,1,"DETDET313",1,1,348,30,0,"No","No","Yes","Yes","No","Unknown","Yes","Yes","No","No","Yes","No",1,0,"No","No",0,"3","No",0,"Unknown","Yes","5-Low","Rural","Other","No"
3291206,"No",30.59,360,40,0,2,0,4,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,"CHICHA217",1,1,302,40,0,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","3-Good","Other","Professional","Yes"
3291210,"No",39.3,338,40,0,24,0.5,115,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"STLSPR417",1,1,240,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3291218,"No",39.35,245,22,0,63,0.5,-245,-39.4,3.7,0.7,4.7,0.3,0,31.1,5.3,0.3,38.7,18.7,4.3,0,1,12,1,1,"DALFTW817",3,3,173,22,18,"No","No","Yes","Yes","No","Unknown","No","No","No","No","No","Yes",0,0,"Yes","No",0,"4","No",0,"60","No","4-Medium","Other","Crafts","No"
3291226,"No",129.56,1715,75,6.68,104,0,-459,-44.7,35.3,11.7,505.7,50.7,2,300.7,96,22,672.7,486.3,47,0,10.3,12,1,1,"SEWYAK509",2,2,198,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"60","No","4-Medium","Town","Other","Unknown"
3291230,"No",37.41,304,45,0.25,0,1.9,222,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"ATLATL678",1,1,240,0,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3291242,"No",74.74,203,70,0,20,0,213,9.3,0.7,8.3,3.7,0.7,0,8.9,6,2.3,43.3,11.7,9,0,0.7,14,2,2,"OHHZAN740",2,2,63,54,52,"Yes","Yes","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"9","No",0,"150","No","2-High","Other","Professional","Yes"
3291246,"No",49.12,620,45,0.25,28,0,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"FLNOCA352",2,1,348,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"200","No","2-High","Other","Other","Unknown"
3291254,"No",150.41,857,52,0,278,6.1,167,41.5,1.3,1,9.7,0,0,161.9,9,1,71.7,37,2.3,0,0,14,2,2,"AWIGRE920",1,1,409,42,40,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","3-Good","Rural","Self","Yes"
3291270,"No",39.24,245,45,0.25,0,0,-104,-0.2,1,0,10,4,0,80.8,13,6.7,57.7,24.3,1,0,0,14,2,2,"NYCBRO917",2,2,114,28,26,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"4","No",0,"150","No","3-Good","Other","Other","No"
